spotify_id,daily_rank,daily_movement,weekly_movement,country,popularity,is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4loIMejzvt11s97SGVEat8,15,2,13,GT,87,FALSE,156040,0.779,0.88,4,-2.212,0,0.065,0.426,0,0.0691,0.732,140.282,3
5HR7yfhSCeoOHRQN05XnZQ,16,-2,-3,GT,83,FALSE,169418,0.497,0.644,10,-4.309,1,0.0443,0.188,0,0.114,0.779,162.542,4
7JwdbqIpiuWvGbRryKSuBz,17,2,-3,GT,72,FALSE,190560,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,4
05WVKTdZhlIMX4qqMLuo0f,18,5,32,GT,85,TRUE,197333,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4
7bPp2NmpmyhLJ7zWazAXMu,19,-3,0,GT,88,TRUE,209415,0.557,0.866,6,-4.454,1,0.0503,0.394,0,0.11,0.631,167.767,4
2TJKY0WSFufZOzbRNgl6zE,20,1,1,GT,90,TRUE,194769,0.793,0.476,5,-10.515,0,0.0406,0.132,0,0.115,0.578,129.992,4
32hCeeK3ayPux4UauNPsgA,21,-3,-4,GT,83,FALSE,224285,0.777,0.65,11,-4.156,0,0.213,0.128,0,0.116,0.401,93.051,4
505v13epFXodT9fVAJ6h8k,22,-2,-4,GT,90,TRUE,170480,0.92,0.696,6,-3.356,0,0.0742,0.183,0,0.149,0.545,106.966,4
1TEKUj8c5iyRNUUxo9SdSD,23,2,9,GT,85,TRUE,220298,0.756,0.812,4,-3.483,0,0.0538,0.182,0,0.227,0.571,134.887,3
54zcJnb3tp9c5OVKREZ1Is,24,-2,-4,GT,88,FALSE,154374,0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4
3kx21xR6IboC9HVdajgBoc,25,-1,0,GT,82,TRUE,156500,0.778,0.864,7,-4.61,0,0.0907,0.0898,0,0.0901,0.961,130.17,3
7yIIeKUxTpn36X6CFJhgEi,26,0,1,GT,90,TRUE,159170,0.795,0.678,11,-7.905,0,0.0586,0.0398,0.35,0.072,0.788,101.032,4
1hZsWUnLbqRw09jLAMQSsb,27,1,3,GT,79,TRUE,195586,0.858,0.665,11,-4.772,1,0.152,0.126,0,0.119,0.659,100.09,4
4MjDJD8cW7iVeWInc2Bdyj,28,-1,-5,GT,96,TRUE,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
6XbtvPmIpyCbjuT0e8cQtp,29,1,-7,GT,93,FALSE,186000,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13E-05,0.108,0.264,100.02,4
1haJsMtoBhHfvuM7XWuT3W,30,-1,-4,GT,88,FALSE,187225,0.558,0.648,9,-7.081,0,0.055,0.226,7.76E-06,0.0986,0.844,143.876,3
1RzjXhgnzqb3dMa5852itx,31,2,4,GT,89,TRUE,153031,0.736,0.862,7,-4.136,0,0.0333,0.464,0,0.0904,0.799,145.001,3
3qQbCzHBycnDpGskqOWY0E,32,-1,-3,GT,86,FALSE,165671,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89E-05,0.0837,0.834,147.989,3
